TUCASEID,TUACTIVITY_N,WUFNACTWT,WUFNACTWTC,WUHAPORD,WUHAPPY,WUINTERACT,WUMEANING,WUPAIN,WUPNORD,WUSAD,WUSADORD,WUSTRESS,WUSTRORD,WUTIRED,WUTRDORD
20130908132135,3,4438445.328065,4438445.328065,1,6,2,6,0,4,0,5,0,3,0,2
20130908132135,5,1479483.945929,1479483.945929,1,6,1,0,0,4,0,5,0,3,0,2
20130908132136,13,7656515.896616,7656515.896616,5,6,2,6,0,2,0,1,0,3,2,4
20130908132136,14,3062609.747932,3062609.747932,5,6,2,6,0,2,0,1,0,3,2,4
20130908132136,15,2041739.831955,2041739.831955,5,6,2,6,0,2,0,1,0,3,2,4
20130908132143,3,642889.551323,642889.551323,2,4,1,4,0,4,0,1,1,5,1,3
20130908132143,4,36001889.963767,36001889.963767,2,3,1,4,0,4,0,1,2,5,2,3
20130908132143,10,5786015.348117,5786015.348117,2,3,1,3,0,4,0,1,3,5,4,3
20130908132144,2,575382.606733,575382.606733,2,3,2,0,0,3,0,5,3,4,0,1
20130908132144,4,4603059.098951,4603059.098951,2,6,1,3,0,3,3,5,3,4,0,1
20130908132144,11,575382.606733,575382.606733,2,4,2,2,2,3,2,5,2,4,3,1
20130908132153,5,12308989.118984,12308989.118984,3,6,2,0,4,4,0,2,0,5,3,1
20130908132153,14,6154489.789760,6154489.789760,3,6,2,0,0,4,0,2,0,5,0,1
20130908132153,16,6154489.789760,6154489.789760,3,6,2,6,0,4,0,2,0,5,0,1
20130908132158,2,1828872.972276,1828872.972276,1,0,2,6,6,2,6,5,6,3,6,4
20130908132158,3,7315493.093112,7315493.093112,1,6,2,6,6,2,6,5,6,3,6,4
20130908132158,4,152405.780021,152405.780021,1,6,2,0,6,2,6,5,6,3,6,4
20130908132161,5,70306179.445816,70306179.445816,3,3,1,4,0,5,3,4,4,1,4,2
20130908132161,6,2949908.030433,2949908.030433,3,5,2,5,0,5,0,4,0,1,3,2
20130908132161,7,5899816.060865,5899816.060865,3,4,1,5,0,5,0,4,0,1,4,2
20130908132162,6,5023885.945958,5023885.945958,2,4,1,5,0,3,0,4,0,1,3,5
20130908132162,8,1004778.354733,1004778.354733,2,5,1,6,0,3,0,4,0,1,4,5
20130908132162,9,2009553.795613,2009553.795613,2,3,2,2,0,3,0,4,0,1,5,5
20130908132163,4,3674937.184514,3674937.184514,4,1,2,4,0,2,3,1,0,3,0,5
20130908132163,19,5512413.484952,5512413.484952,4,5,1,5,0,2,1,1,1,3,0,5
20130908132163,24,3674937.184514,3674937.184514,4,4,2,5,0,2,0,1,0,3,1,5
20130908132164,8,20177288.339240,20177288.339240,5,0,2,6,0,4,0,1,0,3,2,2
20130908132164,21,40354576.678481,40354576.678481,5,6,2,3,0,4,0,1,0,3,2,2
20130908132164,23,10088644.169620,10088644.169620,5,5,2,6,0,4,0,1,0,3,2,2
20130908132165,8,1404747.570588,1404747.570588,3,5,1,4,0,5,0,2,1,4,1,1
20130908132165,11,1404747.570588,1404747.570588,3,5,1,5,0,5,0,2,0,4,1,1
20130908132165,14,5618986.077477,5618986.077477,3,5,1,5,0,5,0,2,0,4,0,1
20130908132167,5,1125110.188419,1125110.188419,5,3,1,6,0,1,0,3,4,4,2,2
20130908132167,7,375036.729473,375036.729473,5,4,1,5,0,1,0,3,3,4,1,2
20130908132167,15,750073.458946,750073.458946,5,6,1,5,0,1,0,3,0,4,0,2
20130908132176,19,8244059.673755,8244059.673755,1,5,1,1,0,4,0,2,4,5,6,3
20130908132176,31,2748019.891252,2748019.891252,1,3,1,2,0,4,0,2,3,5,6,3
20130908132176,37,8244059.673755,8244059.673755,1,4,1,2,0,4,0,2,6,5,6,3
20130908132179,7,13904194.653158,13904194.653158,3,5,1,5,0,5,0,2,2,1,0,4
20130908132179,10,4634738.464528,4634738.464528,3,5,1,3,0,5,0,2,2,1,0,4
20130908132179,18,1158684.616132,1158684.616132,3,5,1,3,0,5,0,2,0,1,2,4
20130908132180,10,8605089.684230,8605089.684230,5,5,2,0,3,4,0,1,0,2,3,3
20130908132180,18,2868363.228077,2868363.228077,5,5,1,4,3,4,0,1,0,2,5,3
20130908132180,28,57367308.734372,57367308.734372,5,6,1,6,3,4,0,1,0,2,0,3
20130908132184,7,17822907.648154,17822907.648154,1,6,1,5,0,4,0,3,0,5,0,2
20130908132184,11,8911460.062097,8911460.062097,1,6,1,6,0,4,0,3,0,5,2,2
20130908132186,3,406670.441995,406670.441995,5,5,1,0,0,2,2,4,0,1,0,3
20130908132186,12,1220016.881136,1220016.881136,5,1,1,1,0,2,0,4,2,1,3,3
20130908132186,16,1220016.881136,1220016.881136,5,5,1,4,0,2,0,4,2,1,6,3
20130908132188,3,6784436.862770,6784436.862770,1,4,1,2,2,3,0,4,2,2,3,5
20130908132188,9,376912.382602,376912.382602,1,1,1,0,3,3,0,4,1,2,4,5
20130908132188,16,3995277.777683,3995277.777683,1,5,1,4,4,3,0,4,0,2,3,5
20130908132189,3,1479026.452252,1479026.452252,3,4,1,3,0,5,1,4,2,2,3,1
20130908132189,10,4437087.343508,4437087.343508,3,5,1,6,0,5,1,4,2,2,5,1
20130908132189,16,5916113.795761,5916113.795761,3,3,2,6,4,5,0,4,0,2,1,1
20130908132193,17,13780550.609017,13780550.609017,2,4,2,4,0,4,0,1,2,5,1,3
20130908132193,20,105651054.839235,105651054.839235,2,6,1,6,0,4,0,1,1,5,0,3
20130908132193,22,41341735.245437,41341735.245437,2,6,1,6,0,4,0,1,2,5,5,3
20130908132198,2,5358790.384654,5358790.384654,5,5,1,6,0,2,0,3,1,1,0,4
20130908132198,4,893129.378863,893129.378863,5,6,1,3,0,2,0,3,0,1,0,4
20130908132198,14,5358790.384654,5358790.384654,5,5,1,5,0,2,0,3,0,1,0,4
20130908132200,5,15718987.993436,15718987.993436,4,5,1,6,0,2,2,3,0,1,0,5
20130908132200,10,2806963.421526,2806963.421526,4,6,1,4,0,2,0,3,0,1,0,5
20130908132200,12,5426793.559247,5426793.559247,4,6,1,5,0,2,0,3,0,1,4,5
20130908132203,10,4267258.087516,4267258.087516,3,6,1,1,0,4,0,1,0,5,4,2
20130908132203,12,4267258.087516,4267258.087516,3,6,1,4,0,4,0,1,0,5,2,2
20130908132203,19,2133629.043758,2133629.043758,3,6,1,4,0,4,0,1,0,5,5,2
20130908132204,7,2877185.396988,2877185.396988,3,5,1,3,0,4,1,2,0,5,1,1
20130908132204,9,1438592.698494,1438592.698494,3,5,2,1,0,4,0,2,0,5,0,1
20130908132204,12,31169522.341803,31169522.341803,3,5,1,5,0,4,0,2,0,5,4,1
20130908132206,14,2644147.140233,2644147.140233,4,2,2,3,1,3,0,1,2,2,3,5
20130908132206,24,7932454.112625,7932454.112625,4,2,2,0,1,3,0,1,0,2,2,5
20130908132206,26,1983113.528156,1983113.528156,4,3,2,2,0,3,0,1,1,2,3,5
20130908132211,4,5750499.232062,5750499.232062,2,3,1,6,5,4,0,3,3,1,6,5
20130908132211,6,7667332.309415,7667332.309415,2,6,-2,6,0,4,0,3,0,1,5,5
20130908132211,8,3833666.154708,3833666.154708,2,5,1,6,0,4,0,3,0,1,5,5
20130908132212,14,133145.093809,133145.093809,5,0,2,6,0,3,0,2,0,1,0,4
20130908132212,19,639095.851663,639095.851663,5,0,2,0,0,3,0,2,0,1,0,4
20130908132212,20,133145.093809,133145.093809,5,0,2,0,0,3,0,2,0,1,2,4
20130908132219,9,4191989.103209,4191989.103209,4,0,2,0,0,2,0,3,6,1,0,5
20130908132219,14,40522528.531063,40522528.531063,4,0,1,0,0,2,0,3,6,1,0,5
20130908132219,21,12575953.252503,12575953.252503,4,0,2,0,4,2,0,3,0,1,4,5
20130908132223,2,844060.506005,844060.506005,1,2,2,0,3,5,1,2,0,4,2,3
20130908132223,4,2110150.083328,2110150.083328,1,2,2,0,1,5,0,2,0,4,2,3
20130908132223,5,5486390.925663,5486390.925663,1,6,2,0,2,5,0,2,0,4,3,3
20130908132225,7,11402796.275715,11402796.275715,2,3,2,4,0,4,0,5,0,3,3,1
20130908132225,9,5701398.137857,5701398.137857,2,0,2,0,0,4,0,5,0,3,2,1
20130908132225,13,11402796.275715,11402796.275715,2,0,2,3,0,4,5,5,6,3,5,1
20130908132226,4,4724642.893585,4724642.893585,4,6,1,6,0,1,0,3,4,5,2,2
20130908132226,5,2362321.446792,2362321.446792,4,4,1,2,0,1,0,3,2,5,2,2
20130908132226,10,7086964.340377,7086964.340377,4,4,1,2,0,1,0,3,1,5,4,2
20130908132227,8,5219973.570645,5219973.570645,1,5,1,3,1,2,1,5,2,3,0,4
20130908132227,9,463997.001128,463997.001128,1,3,2,3,1,2,1,5,2,3,1,4
20130908132227,18,4349975.539551,4349975.539551,1,3,2,1,1,2,1,5,1,3,3,4
20130908132228,2,2286954.225740,2286954.225740,4,5,1,3,0,2,0,5,0,1,0,3
20130908132228,7,3430428.136876,3430428.136876,4,4,1,3,0,2,0,5,1,1,0,3
20130908132228,20,2286954.225740,2286954.225740,4,4,1,3,1,2,0,5,0,1,1,3
20130908132229,1,42919453.584554,42919453.584554,4,4,1,5,0,2,0,3,4,5,5,1
20130908132229,13,90607718.005182,90607718.005182,4,4,1,6,0,2,0,3,5,5,4,1
20130908132229,14,4768833.130343,4768833.130343,4,4,2,6,0,2,0,3,4,5,4,1
20130908132234,1,38224723.123012,38224723.123012,3,0,2,0,6,1,0,4,6,5,6,2
20130908132234,10,7644949.198828,7644949.198828,3,5,2,5,6,1,0,4,5,5,6,2
20130908132234,13,2123607.164621,2123607.164621,3,3,1,1,6,1,0,4,6,5,6,2
20130908132237,8,54485894.813513,54485894.813513,4,4,1,4,1,1,1,3,1,5,1,2
20130908132237,14,8172893.430143,8172893.430143,4,4,1,5,2,1,1,3,1,5,2,2
20130908132237,15,24518657.270139,24518657.270139,4,5,1,5,2,1,1,3,1,5,2,2
20130908132250,4,1479786.425956,1479786.425956,2,6,1,6,0,1,0,5,0,3,1,4
20130908132250,10,1479786.425956,1479786.425956,2,3,2,3,0,1,0,5,0,3,0,4
20130908132250,19,369946.606489,369946.606489,2,4,2,3,0,1,0,5,3,3,0,4
20130908132251,3,3233387.074992,3233387.074992,3,4,1,6,0,1,0,5,0,4,2,2
20130908132251,10,29100483.674928,29100483.674928,3,4,1,3,0,1,0,5,0,4,0,2
20130908132251,12,4850080.612488,4850080.612488,3,3,1,1,0,1,0,5,0,4,2,2
20130908132255,3,3314409.176295,3314409.176295,2,3,2,6,5,5,3,4,4,1,5,3
20130908132255,6,29829658.833412,29829658.833412,2,3,1,6,5,5,3,4,4,1,6,3
20130908132255,9,2209610.076405,2209610.076405,2,3,2,6,5,5,3,4,3,1,5,3
20130908132257,4,1310954.878555,1310954.878555,2,5,2,6,0,1,6,5,3,4,3,3
20130908132257,8,2621909.757110,2621909.757110,2,5,1,6,0,1,0,5,3,4,3,3
20130908132258,3,629692.914002,629692.914002,4,6,1,6,0,3,0,5,0,2,0,1
20130908132258,4,1259387.150360,1259387.150360,4,6,1,6,0,3,0,5,0,2,0,1
20130908132258,7,8186015.816164,8186015.816164,4,6,1,6,0,3,0,5,0,2,0,1
20130908132262,6,9112703.387834,9112703.387834,4,0,2,3,0,3,0,2,0,1,0,5
20130908132262,10,1097914.598558,1097914.598558,4,3,2,-2,0,3,0,2,0,1,0,5
20130908132262,11,7685412.664023,7685412.664023,4,6,2,5,0,3,0,2,0,1,0,5
20130908132270,4,1274839.978985,1274839.978985,4,3,1,0,3,5,0,2,0,1,0,3
20130908132270,6,7649035.284489,7649035.284489,4,2,2,4,3,5,0,2,0,1,2,3
20130908132270,7,35058071.885562,35058071.885562,4,2,1,0,0,5,0,2,1,1,1,3
20130908132272,9,2443091.345598,2443091.345598,1,5,1,4,0,3,0,4,0,5,0,2
20130908132272,11,4886182.691196,4886182.691196,1,5,1,4,0,3,0,4,1,5,1,2
20130908132272,16,20359074.068141,20359074.068141,1,5,1,3,0,3,0,4,2,5,2,2
20130908132279,2,36566238.010716,36566238.010716,3,5,2,5,0,2,0,1,0,5,4,4
20130908132279,3,12188751.014502,12188751.014502,3,3,2,4,0,2,4,1,0,5,0,4
20130908132279,10,36566238.010716,36566238.010716,3,6,2,4,0,2,0,1,0,5,4,4
20130908132280,2,2033518.670003,2033518.670003,2,4,1,3,1,5,0,3,2,4,2,1
20130908132280,7,31858496.173454,31858496.173454,2,3,1,3,0,5,0,3,2,4,1,1
20130908132280,15,4067037.340006,4067037.340006,2,6,1,5,1,5,0,3,0,4,5,1
20130908132282,3,12223605.835571,12223605.835571,2,4,2,3,3,3,2,5,3,4,3,1
20130908132282,4,349246.446795,349246.446795,2,4,2,4,3,3,2,5,3,4,3,1
20130908132282,7,6286424.726737,6286424.726737,2,4,2,4,3,3,2,5,2,4,4,1
20130908132283,9,3728199.189735,3728199.189735,5,0,2,0,4,4,-2,3,3,2,-2,1
20130908132283,11,0.000000,0.000000,5,0,2,0,-2,4,-2,3,-2,2,-2,1
20130908132283,20,6579176.995756,6579176.995756,5,2,2,4,3,4,-2,3,-2,2,-2,1
20130908132284,5,1987539.665547,1987539.665547,5,3,2,6,0,3,3,4,3,1,3,2
20130908132284,7,1987539.665547,1987539.665547,5,3,1,6,0,3,3,4,3,1,3,2
20130908132286,4,483677.105209,483677.105209,5,4,2,5,0,4,0,2,0,3,0,1
20130908132286,5,3869423.806630,3869423.806630,5,5,1,5,0,4,0,2,0,3,0,1
20130908132286,6,483677.105209,483677.105209,5,5,2,5,0,4,0,2,0,3,0,1
20130908132288,6,8757003.726399,8757003.726399,3,5,2,3,0,5,0,4,0,2,0,1
20130908132288,7,2189254.197233,2189254.197233,3,4,2,5,0,5,2,4,0,2,0,1
20130908132288,9,3283874.764583,3283874.764583,3,4,2,5,0,5,3,4,4,2,1,1
20130908132289,10,1390820.744077,1390820.744077,2,4,2,2,3,1,0,3,5,4,3,5
20130908132289,17,1947150.167345,1947150.167345,2,3,1,5,3,1,1,3,4,4,3,5
20130908132289,25,1854425.782707,1854425.782707,2,4,2,5,4,1,2,3,4,4,5,5
20130908132294,13,30937296.838164,30937296.838164,3,5,1,6,0,4,0,2,4,1,2,5
20130908132294,17,6187445.639718,6187445.639718,3,5,2,6,0,4,0,2,1,1,2,5
20130908132294,21,37124776.797669,37124776.797669,3,5,1,6,0,4,0,2,4,1,3,5
20130908132295,2,11589810.610040,11589810.610040,2,6,1,5,0,3,2,1,1,4,2,5
20130908132295,9,2575513.468898,2575513.468898,2,5,1,5,0,3,0,1,0,4,2,5
20130908132295,13,13521439.659258,13521439.659258,2,5,2,6,0,3,0,1,2,4,2,5
20130908132296,3,5780204.406638,5780204.406638,4,3,2,1,0,3,0,2,1,5,1,1
20130908132296,5,11560408.813275,11560408.813275,4,0,2,2,0,3,0,2,0,5,0,1
20130908132296,6,13968831.251397,13968831.251397,4,0,2,0,0,3,0,2,0,5,0,1
20130908132301,6,4722544.323909,4722544.323909,3,4,2,6,0,2,0,5,0,4,2,1
20130908132301,7,7870909.882625,7870909.882625,3,4,1,6,0,2,0,5,3,4,3,1
20130908132301,8,21251461.500086,21251461.500086,3,4,1,6,0,2,2,5,0,4,3,1
20130908132302,4,2923568.431143,2923568.431143,3,2,1,6,0,1,0,5,0,4,3,2
20130908132302,6,1949057.574943,1949057.574943,3,2,2,6,0,1,0,5,0,4,2,2
20130908132302,24,19490521.955617,19490521.955617,3,3,1,0,0,1,0,5,0,4,0,2
20130908132304,11,1790388.391487,1790388.391487,2,4,2,3,0,1,0,5,4,4,0,3
20130908132304,35,3580794.382561,3580794.382561,2,5,1,6,0,1,0,5,0,4,4,3
20130908132304,37,6266385.769584,6266385.769584,2,6,1,4,0,1,0,5,1,4,6,3
20130908132309,5,5250324.930297,5250324.930297,3,3,2,0,0,5,0,2,0,1,3,4
20130908132309,9,13125808.344248,13125808.344248,3,3,2,0,0,5,0,2,0,1,3,4
20130908132309,16,4812798.516355,4812798.516355,3,3,2,6,0,5,0,2,0,1,3,4
20130908132310,5,3537487.608748,3537487.608748,4,3,2,3,3,2,3,1,3,3,3,5
20130908132310,8,816343.294327,816343.294327,4,3,2,3,0,2,3,1,0,3,3,5
20130908132310,12,1088457.725769,1088457.725769,4,6,2,3,0,2,0,1,0,3,0,5
20130908132311,2,66857742.873655,66857742.873655,1,3,1,6,0,5,0,3,1,2,2,4
20130908132311,8,3714333.410567,3714333.410567,1,4,2,0,0,5,0,3,1,2,4,4
20130908132311,10,44571807.039391,44571807.039391,1,4,1,5,0,5,0,3,1,2,4,4
20130908132314,3,431266.407786,431266.407786,4,6,2,6,2,1,0,2,0,3,1,5
20130908132314,6,6756516.198168,6756516.198168,4,5,1,6,1,1,0,2,0,3,0,5
20130908132314,13,3450135.833715,3450135.833715,4,5,2,3,1,1,0,2,0,3,3,5
20130908132315,11,5712858.201712,5712858.201712,2,3,1,6,0,4,0,3,5,5,0,1
20130908132315,16,571284.205336,571284.205336,2,3,2,6,0,4,0,3,5,5,3,1
20130908132315,17,3427717.343279,3427717.343279,2,2,1,6,0,4,0,3,5,5,2,1
20130908132316,8,1163824.570439,1163824.570439,5,6,2,6,0,1,0,2,0,4,0,3
20130908132316,9,775885.586691,775885.586691,5,6,1,6,0,1,0,2,0,4,0,3
20130908132316,13,3103542.346765,3103542.346765,5,6,2,6,0,1,0,2,0,4,0,3
20130908132317,4,65437491.389329,65437491.389329,1,5,1,3,0,4,1,3,1,2,1,5
20130908132317,5,3635419.944893,3635419.944893,1,5,2,0,0,4,0,3,0,2,2,5
20130908132317,6,5453124.282444,5453124.282444,1,4,2,5,0,4,0,3,0,2,0,5
20130908132318,3,8209749.922985,8209749.922985,4,6,2,6,0,1,0,2,0,3,0,5
20130908132318,4,13682920.734403,13682920.734403,4,6,2,6,0,1,0,2,0,3,0,5
20130908132318,13,4104874.961493,4104874.961493,4,6,2,6,0,1,0,2,0,3,0,5
20130908132320,7,1533056.874258,1533056.874258,2,4,2,2,0,3,0,5,0,4,0,1
20130908132320,10,4599168.144334,4599168.144334,2,4,1,3,0,3,0,5,0,4,3,1
20130908132320,12,1022037.090025,1022037.090025,2,4,2,3,0,3,0,5,0,4,4,1
20130908132344,1,1354090.620105,1354090.620105,5,3,1,6,0,3,0,1,0,2,6,4
20130908132344,5,15572023.241659,15572023.241659,5,5,1,6,0,3,0,1,2,2,2,4
20130908132344,6,10832712.367808,10832712.367808,5,5,1,6,0,3,0,1,2,2,2,4
20130908132345,8,2508087.363278,2508087.363278,3,5,1,4,0,4,0,5,0,2,0,1
20130908132345,9,501617.472656,501617.472656,3,4,1,2,0,4,0,5,0,2,0,1
20130908132345,15,2006469.890622,2006469.890622,3,5,1,4,0,4,0,5,0,2,0,1
20130908132348,3,263609.181666,263609.181666,4,3,2,5,0,3,0,5,0,2,2,1
20130908132348,5,263609.181666,263609.181666,4,6,2,6,0,3,0,5,0,2,2,1
20130908132348,6,527218.363332,527218.363332,4,6,2,6,0,3,0,5,0,2,2,1
20130908132350,9,451310.500531,451310.500531,5,5,1,6,0,1,1,3,1,2,3,4
20130908132350,10,8123537.641721,8123537.641721,5,6,1,6,0,1,1,3,1,2,3,4
20130908132350,24,1353924.163331,1353924.163331,5,6,1,6,0,1,2,3,0,2,4,4
20130908132352,2,1478501.947521,1478501.947521,5,6,2,4,0,4,0,3,0,2,0,1
20130908132352,4,1724918.938774,1724918.938774,5,6,2,6,0,4,0,3,0,2,0,1
20130908132352,7,2957008.379835,2957008.379835,5,6,2,6,0,4,0,3,0,2,0,1
20130908132355,3,1784027.381794,1784027.381794,5,4,2,5,4,3,0,2,0,4,3,1
20130908132355,8,3568060.740090,3568060.740090,5,5,1,6,5,3,0,2,0,4,0,1
20130908132355,13,25868435.883273,25868435.883273,5,4,2,0,4,3,0,2,0,4,0,1
20130908132358,7,18172349.470764,18172349.470764,1,6,2,6,0,5,0,3,0,2,0,4
20130908132358,8,3028722.286899,3028722.286899,1,6,2,6,0,5,0,3,0,2,0,4
20130908132358,10,6057452.448483,6057452.448483,1,6,2,6,0,5,0,3,0,2,0,4
20130908132361,2,13144773.704686,13144773.704686,3,4,1,5,1,5,4,2,3,1,4,4
20130908132361,3,3067109.701909,3067109.701909,3,4,2,4,5,5,5,2,5,1,5,4
20130908132361,27,8763182.469791,8763182.469791,3,5,2,5,4,5,5,2,4,1,4,4
20130908132365,10,308315.995035,308315.995035,4,6,1,6,0,3,0,1,0,2,0,5
20130908132365,18,3083143.893345,3083143.893345,4,6,1,6,0,3,0,1,0,2,0,5
20130908132365,38,1849885.265540,1849885.265540,4,6,1,6,0,3,0,1,0,2,0,5
20130908132366,2,13208397.589589,13208397.589589,4,3,1,3,4,2,3,1,2,3,6,5
20130908132366,7,39625192.768767,39625192.768767,4,5,1,3,1,2,2,1,1,3,5,5
20130908132366,8,39625192.768767,39625192.768767,4,4,1,3,1,2,2,1,1,3,5,5
20130908132369,8,5469782.157656,5469782.157656,5,4,2,6,1,4,2,3,2,2,2,1
20130908132369,14,26336008.635042,26336008.635042,5,5,1,5,2,4,0,3,3,2,4,1
20130908132369,16,1012919.980685,1012919.980685,5,5,2,6,4,4,2,3,3,2,4,1
20130908132373,7,867104.639338,867104.639338,1,5,2,0,2,2,0,4,0,3,3,5
20130908132373,17,5202579.295903,5202579.295903,1,5,1,3,2,2,0,4,0,3,5,5
20130908132373,24,1734193.098634,1734193.098634,1,5,2,1,2,2,0,4,0,3,6,5
20130908132380,6,1617013.778137,1617013.778137,2,6,1,6,0,1,0,4,0,3,0,5
20130908132380,9,1617013.778137,1617013.778137,2,6,2,6,0,1,0,4,0,3,0,5
20130908132380,14,10025457.866302,10025457.866302,2,6,1,6,0,1,0,4,0,3,5,5
20130908132382,10,665516.991744,665516.991744,2,4,1,5,0,4,1,3,1,5,2,1
20130908132382,12,665516.991744,665516.991744,2,5,1,5,0,4,1,3,3,5,2,1
20130908132382,27,8185824.933431,8185824.933431,2,4,2,3,0,4,3,3,2,5,3,1
20130908132383,6,5228556.696257,5228556.696257,5,6,1,6,1,1,0,3,0,2,0,4
20130908132383,12,2614278.348129,2614278.348129,5,4,1,5,0,1,0,3,0,2,2,4
20130908132383,13,10457106.072538,10457106.072538,5,3,2,4,0,1,0,3,0,2,3,4
20130908132384,11,1171743.775708,1171743.775708,4,6,1,6,2,3,0,5,0,1,0,2
20130908132384,12,11404976.608122,11404976.608122,4,6,1,6,0,3,0,5,0,1,0,2
20130908132389,3,10047084.102537,10047084.102537,5,5,1,6,3,4,0,2,2,1,2,3
20130908132389,6,3349028.034179,3349028.034179,5,5,1,4,1,4,0,2,4,1,1,3
20130908132389,24,10047084.102537,10047084.102537,5,3,1,5,5,4,0,2,0,1,5,3
20130908132395,4,5997569.601101,5997569.601101,4,6,1,6,0,5,0,1,0,3,3,2
20130908132395,5,11995148.498440,11995148.498440,4,6,1,6,0,5,0,1,0,3,3,2
20130908132395,7,35985436.199081,35985436.199081,4,6,2,6,0,5,0,1,0,3,2,2
20130908132397,8,1676307.980008,1676307.980008,2,6,1,0,0,3,0,1,0,4,1,5
20130908132397,12,3017354.364014,3017354.364014,2,6,1,2,0,3,0,1,0,4,2,5
20130908132397,13,2011569.576010,2011569.576010,2,3,1,6,3,3,0,1,0,4,1,5
20130908132401,8,9797054.898553,9797054.898553,1,4,1,5,3,2,2,5,4,3,0,4
20130908132401,9,576302.228554,576302.228554,1,3,1,4,3,2,1,5,4,3,0,4
20130908132401,18,3457782.251250,3457782.251250,1,3,2,2,3,2,3,5,2,3,5,4
20130908132402,6,9644735.960063,9644735.960063,2,4,1,1,0,5,0,3,0,4,2,1
20130908132402,13,28934190.841165,28934190.841165,2,3,1,1,0,5,2,3,6,4,1,1
20130908132402,14,12859642.267076,12859642.267076,2,4,1,2,0,5,0,3,3,4,2,1
20130908132403,4,8900378.465552,8900378.465552,5,5,1,6,0,3,0,1,0,2,2,4
20130908132403,6,10383772.836808,10383772.836808,5,6,1,6,0,3,0,1,0,2,0,4
20130908132403,13,2966788.742512,2966788.742512,5,6,1,6,0,3,0,1,0,2,2,4
20130908132404,16,4831452.308105,4831452.308105,1,2,2,2,0,5,0,3,4,2,4,4
20130908132404,18,16564969.689039,16564969.689039,1,2,1,2,0,5,0,3,3,2,4,4
20130908132404,23,4141239.043697,4141239.043697,1,2,1,3,0,5,1,3,3,2,5,4
20130908132409,6,823117.828118,823117.828118,2,4,2,0,2,3,0,1,4,5,5,4
20130908132409,7,14816068.185606,14816068.185606,2,3,2,3,0,3,0,1,3,5,3,4
20130908132409,9,18108531.966575,18108531.966575,2,3,2,0,0,3,0,1,3,5,5,4
20130908132420,3,1304877.809899,1304877.809899,5,1,2,1,0,4,0,1,1,3,1,2
20130908132420,11,7829256.289899,7829256.289899,5,0,2,1,0,4,0,1,0,3,0,2
20130908132420,12,7829256.289899,7829256.289899,5,0,2,0,0,4,0,1,0,3,0,2
20130908132422,3,1341641.644048,1341641.644048,4,6,1,6,0,3,0,2,2,1,0,5
20130908132422,5,1341641.644048,1341641.644048,4,5,1,6,0,3,0,2,4,1,0,5
20130908132422,26,6708208.220241,6708208.220241,4,6,1,6,0,3,0,2,0,1,6,5
20130908132423,5,24174995.746942,24174995.746942,3,4,2,5,0,4,0,1,1,5,0,2
20130908132423,13,4029172.203034,4029172.203034,3,4,2,4,0,4,0,1,0,5,0,2
20130908132423,19,6043739.568921,6043739.568921,3,2,2,0,0,4,0,1,0,5,0,2
20130908132427,4,12263122.178833,12263122.178833,2,5,1,0,0,1,0,4,2,3,5,5
20130908132427,5,882944.348575,882944.348575,2,5,1,4,0,1,0,4,0,3,5,5
20130908132427,6,98105.293878,98105.293878,2,2,1,0,0,1,0,4,1,3,5,5
20130908132431,14,579193.364051,579193.364051,4,5,1,3,0,1,0,3,3,5,1,2
20130908132431,15,1737574.416067,1737574.416067,4,5,1,4,0,1,0,3,3,5,2,2
20130908132431,16,3475154.508219,3475154.508219,4,5,1,3,0,1,0,3,3,5,2,2
20130908132433,6,6176877.759519,6176877.759519,5,5,2,0,0,2,0,3,0,1,0,4
20130908132433,9,1029474.959607,1029474.959607,5,5,1,6,0,2,0,3,0,1,0,4
20130908132433,15,6176877.759519,6176877.759519,5,4,2,0,0,2,0,3,0,1,0,4
20130908132436,2,10536775.627240,10536775.627240,2,5,1,5,0,4,0,3,0,5,5,1
20130908132436,3,7024517.084827,7024517.084827,2,5,1,5,0,4,0,3,0,5,0,1
20130908132436,12,9366022.779769,9366022.779769,2,5,1,5,0,4,0,3,0,5,0,1
20130908132447,5,22935761.146527,22935761.146527,1,4,1,5,0,3,0,5,2,2,1,4
20130908132447,6,2293573.878416,2293573.878416,1,3,2,1,0,3,0,5,1,2,0,4
20130908132447,12,2293573.878416,2293573.878416,1,5,1,4,0,3,0,5,0,2,5,4
20130908132448,1,473026.046946,473026.046946,4,4,2,6,0,2,0,1,0,5,4,3
20130908132448,3,14979158.153286,14979158.153286,4,5,1,5,0,2,0,1,3,5,1,3
20130908132448,4,630701.395928,630701.395928,4,5,1,5,0,2,0,1,3,5,2,3
20130908132449,14,384379.762032,384379.762032,2,5,1,6,2,1,3,5,6,3,3,4
20130908132449,16,147838.764853,147838.764853,2,6,1,6,1,1,2,5,3,3,3,4
20130908132449,18,147838.764853,147838.764853,2,6,1,6,2,1,1,5,3,3,4,4
20130908132451,4,1451149.021045,1451149.021045,3,5,2,5,0,4,0,1,0,2,0,5
20130908132451,19,5804578.418908,5804578.418908,3,4,2,4,0,4,3,1,3,2,3,5
20130908132451,26,483719.284560,483719.284560,3,4,1,4,0,4,0,1,1,2,3,5
20130908132452,2,7100792.415058,7100792.415058,3,3,1,6,2,5,0,4,2,1,1,2
20130908132452,14,7100792.415058,7100792.415058,3,3,1,3,1,5,0,4,2,1,3,2
