TUCASEID,TULINENO,WECANTRIL,WEGENHTH,WEHBP,WEPAINMD,WEREST,WETYPICAL,WRTELIG,WUFINLWGT,WXCANTRIL,WXGENHTH,WXHBP,WXPAINMD,WXREST,WXTYPICAL
20130605131185,1,7,2,1,2,2,2,915,17759646.163263,0,0,0,0,0,0
20130605131186,1,9,1,2,2,2,3,1022,2214434.133508,0,0,0,0,0,0
20130605131187,1,8,3,2,2,1,2,898,4059926.176857,0,0,0,0,0,0
20130605131189,1,9,2,2,1,2,1,930,7958044.765407,0,0,0,0,0,0
20130605131191,1,5,4,2,2,2,2,750,6863039.917263,0,0,0,0,0,0
20130605131194,1,6,1,1,1,1,2,838,7820964.191975,0,0,0,0,0,0
20130605131202,1,4,3,1,2,1,2,1130,11253572.991978,0,0,0,0,0,0
20130605131207,1,10,4,2,1,3,1,985,6058573.107910,0,0,0,0,0,0
20130605131211,1,5,3,1,2,2,1,900,3201034.368091,0,0,0,0,0,0
20130605131215,1,8,2,2,2,2,2,650,4636984.991007,0,0,0,0,0,0
20130605131219,1,8,3,2,2,1,2,915,10175484.377638,0,0,0,0,0,0
20130605131220,1,10,3,1,1,2,2,725,3139387.813677,0,0,0,0,0,0
20130605131221,1,5,4,1,1,2,1,895,2024067.187764,0,0,0,0,0,0
20130605131224,1,8,4,2,1,2,2,935,2367473.402799,0,0,0,0,0,0
20130605131227,1,10,1,2,2,2,1,958,2829234.519071,0,0,0,0,0,0
20130605131240,1,7,1,1,2,1,2,720,4188411.689060,0,0,0,0,0,0
20130605131244,1,8,3,1,1,2,1,750,7243429.132244,0,0,0,0,0,0
20130605131246,1,5,5,1,1,2,1,760,13228172.623752,0,0,0,0,0,0
20130605131247,1,8,2,1,2,1,2,955,6467967.315749,0,0,0,0,0,0
20130605131253,1,10,2,1,2,2,2,820,3212625.283590,0,0,0,0,0,0
20130605131259,1,9,4,1,1,2,2,869,2951390.778599,0,0,0,0,0,0
20130605131260,1,9,3,2,2,2,2,915,15029192.264916,0,0,0,0,0,0
20130605131287,1,5,5,1,1,3,1,735,1214847.098244,0,0,0,0,0,0
20130605131289,1,9,2,2,1,3,2,1214,2790139.684296,0,0,0,0,0,0
20130605131296,1,7,2,2,2,2,1,930,2914193.473233,0,0,0,0,0,0
20130605131297,1,8,3,1,1,3,1,1022,4160910.442218,0,0,0,0,0,0
20130605131299,1,10,1,1,2,1,1,960,11412303.148849,0,0,0,0,0,0
20130605131302,1,10,1,2,2,1,2,894,4922023.428219,0,0,0,0,0,0
20130605131305,1,8,1,2,2,1,2,810,6810340.725800,0,0,0,0,0,0
20130605131308,1,8,2,2,2,3,2,780,2523947.341423,0,0,0,0,0,0
20130605131314,1,10,2,2,2,1,2,1103,8151709.427075,0,0,0,0,0,0
20130605131315,1,8,1,1,2,3,2,902,15630653.808989,0,0,0,0,0,0
20130605131317,1,7,3,2,2,1,2,1000,6695308.747485,0,0,0,0,0,0
20130605131324,1,9,2,2,2,1,2,968,1566403.012504,0,0,0,0,0,0
20130605131325,1,6,3,2,2,2,2,1000,9153937.336001,0,0,0,0,0,0
20130605131328,1,5,2,1,2,1,2,1016,2526796.499137,0,0,0,0,0,0
20130605131333,1,10,1,2,2,2,1,855,14771388.841580,0,0,0,0,0,0
20130605131335,1,5,2,2,1,1,1,990,4798344.741619,0,0,0,0,0,0
20130605131339,1,9,1,2,2,2,1,950,17572323.352968,0,0,0,0,0,0
20130605131341,1,3,2,2,2,1,2,683,9992203.975748,0,0,0,0,0,0
20130605131345,1,5,4,1,1,2,2,794,4372148.376750,0,0,0,0,0,0
20130605131347,1,8,1,2,2,2,1,1020,10565609.109504,0,0,0,0,0,0
20130605131348,1,10,2,2,1,2,1,785,7165236.315433,0,0,0,0,0,0
20130605131351,1,8,2,2,2,1,1,970,2690949.874128,0,0,0,0,0,0
20130605131354,1,0,2,2,2,1,1,835,5522159.263886,0,0,0,0,0,0
20130605131357,1,7,3,1,1,3,3,838,10719639.349925,0,0,0,0,0,0
20130605131359,1,3,4,1,1,2,2,480,10244493.690076,0,0,0,0,0,0
20130605131365,1,9,2,2,2,2,1,915,9018664.899166,0,0,0,0,0,0
20130605131367,1,8,2,1,1,2,2,875,10537813.869254,0,0,0,0,0,0
20130605131368,1,5,3,2,2,3,1,748,15673379.885611,0,0,0,0,0,0
20130605131369,1,7,3,2,2,1,2,915,6805515.480283,0,0,0,0,0,0
20130605131374,1,10,1,2,2,1,1,620,7805190.874999,0,0,0,0,0,0
20130605131376,1,9,2,2,2,1,3,806,6327479.790573,0,0,0,0,0,0
20130605131378,1,7,4,1,1,3,2,1014,8686974.853593,0,0,0,0,0,0
20130605131383,1,1,5,2,2,3,2,1000,12521341.043708,0,0,0,0,0,0
20130605131386,1,8,1,2,2,1,2,815,3561253.205839,0,0,0,0,0,0
20130605131389,1,6,2,1,1,2,2,820,2571109.231037,0,0,0,0,0,0
20130605131392,1,8,2,2,2,1,1,880,3358770.758369,0,0,0,0,0,0
20130605131394,1,10,4,2,2,1,2,755,3658226.155789,0,0,0,0,0,0
20130605131397,1,7,1,2,2,1,1,790,3333825.474711,0,0,0,0,0,0
20130605131398,1,6,2,2,2,2,1,874,2278135.429812,0,0,0,0,0,0
20130605131404,1,8,2,1,1,1,2,735,2474964.476892,0,0,0,0,0,0
20130605131405,1,6,3,2,1,2,1,985,9512563.118696,0,0,0,0,0,0
20130605131411,1,9,2,1,1,1,2,1080,24841449.158001,0,0,0,0,0,0
20130605131414,1,6,1,2,1,2,3,939,3048873.065186,0,0,0,0,0,0
20130605131415,1,8,2,2,2,1,2,815,10019531.867762,0,0,0,0,0,0
20130605131416,1,5,5,1,1,1,2,943,5609252.212573,0,0,0,0,0,0
20130605131417,1,6,2,2,2,1,2,660,5603630.497231,0,0,0,0,0,0
20130605131428,1,2,1,1,2,1,2,850,10270970.954597,0,0,0,0,0,0
20130605131431,1,10,2,2,2,1,1,960,13030847.585227,0,0,0,0,0,0
20130605131436,1,5,3,2,1,3,2,971,11831281.477935,0,0,0,0,0,0
20130605131442,1,5,4,2,1,2,2,920,12047014.019586,0,0,0,0,0,0
20130605131443,1,7,2,2,2,4,2,1141,2504869.914403,0,0,0,0,0,0
20130605131444,1,3,5,2,2,3,2,555,23441123.509845,0,0,0,0,0,0
20130605131447,1,8,2,2,2,2,1,695,12891165.675200,0,0,0,0,0,0
20130605131449,1,8,2,1,2,1,3,944,3371476.665579,0,0,0,0,0,0
20130605131450,1,7,2,2,2,1,2,768,2184156.882034,0,0,0,0,0,0
20130605131452,1,5,5,2,2,2,3,670,12710062.345393,0,0,0,0,0,0
20130605131459,1,7,1,2,2,1,2,910,5235283.730760,0,0,0,0,0,0
20130605131460,1,8,2,2,2,2,2,960,26246181.919322,0,0,0,0,0,0
20130605131461,1,4,2,1,1,1,3,1194,3836784.555865,0,0,0,0,0,0
20130605131463,1,6,4,1,1,3,2,860,4310280.450059,0,0,0,0,0,0
20130605131475,1,8,2,2,2,2,1,1020,19146171.607429,0,0,0,0,0,0
20130605131480,1,6,5,1,2,2,2,675,10183721.212532,0,0,0,0,0,0
20130605131481,1,9,1,2,2,3,1,800,12950266.410048,0,0,0,0,0,0
20130605131483,1,8,2,2,2,2,2,830,7218590.215534,0,0,0,0,0,0
20130605131488,1,9,2,2,1,1,2,1025,10149888.971254,0,0,0,0,0,0
20130605131489,1,3,5,1,1,2,2,760,1963829.793833,0,0,0,0,0,0
20130605131494,1,8,3,2,2,1,2,565,9791954.795257,0,0,0,0,0,0
20130605131502,1,10,1,2,2,1,1,763,7510872.753333,0,0,0,0,0,0
20130605131506,1,6,3,1,1,2,2,885,1978012.576452,0,0,0,0,0,0
20130605131507,1,7,2,2,2,1,2,930,3067755.192792,0,0,0,0,0,0
20130605131514,1,9,2,1,2,2,2,955,7202726.420836,0,0,0,0,0,0
20130605131526,1,10,1,2,2,1,2,870,5346903.606012,0,0,0,0,0,0
20130605131527,1,10,3,1,1,1,2,889,12733273.427661,0,0,0,0,0,0
20130605131528,1,5,3,2,2,1,2,690,2315134.394411,0,0,0,0,0,0
20130605131531,1,7,2,2,1,2,3,960,2473233.548214,0,0,0,0,0,0
20130605131533,1,6,5,2,2,3,2,805,3122173.175370,0,0,0,0,0,0
20130605131536,1,8,3,1,2,3,2,885,6369209.428483,0,0,0,0,0,0
20130605131540,1,3,5,1,1,3,3,1020,13197081.568004,0,0,0,0,0,0
20130605131543,1,3,5,1,1,3,2,780,18553070.073369,0,0,0,0,0,0
20130605131544,1,7,4,2,2,1,2,895,6529526.127024,0,0,0,0,41,0
20130605131545,1,4,4,2,2,4,3,1380,2439545.459316,0,0,0,0,0,0
20130605131546,1,5,4,2,2,1,1,815,7552231.899008,0,0,0,0,0,0
20130605131547,1,9,3,1,2,2,2,1071,9650660.740104,0,0,0,0,0,0
20130605131548,1,8,3,2,2,3,3,1218,4382984.276996,0,0,0,0,0,0
20130605131549,1,10,1,2,2,2,2,900,1877847.089381,0,0,0,0,0,0
20130605131550,1,0,3,2,2,3,2,685,4079870.640641,0,0,0,0,0,0
20130605131555,1,8,1,2,2,2,3,949,4671927.954130,0,0,0,0,0,0
20130605131559,1,8,2,2,2,3,1,430,5693149.517782,0,0,0,0,0,0
20130605131560,1,7,2,2,2,2,2,795,10817557.358007,0,0,0,0,0,0
20130605131564,1,5,3,2,1,1,3,975,3734468.822920,0,0,0,0,0,0
20130605131568,1,3,5,1,1,3,2,630,6237595.895792,0,0,0,0,0,0
20130605131571,1,8,1,2,2,1,2,780,1996406.518046,0,0,0,0,0,0
20130605131576,1,8,1,2,2,1,2,940,10697540.903972,0,0,0,0,0,0
20130605131577,1,8,2,2,2,1,2,960,5493189.901664,0,0,0,0,0,0
20130605131582,1,8,2,2,1,1,2,790,2003678.699357,0,0,0,0,0,0
20130605131587,1,8,2,1,2,2,2,785,4701680.761950,0,0,0,0,0,0
20130605131588,1,8,2,2,2,1,1,630,2545956.854449,0,0,0,0,0,0
20130605131593,1,7,2,2,2,1,2,887,15982192.295329,0,0,0,0,0,0
20130605131595,1,9,2,1,2,2,1,920,4029258.038761,0,0,0,0,0,0
20130605131597,1,8,2,2,1,1,2,1035,6681411.660611,0,0,0,0,0,0
20130605131599,1,7,3,1,2,2,2,1015,6617115.267771,0,0,0,0,0,0
20130605131600,1,9,1,2,2,4,2,1075,11514475.485446,0,0,0,0,0,0
20130605131605,1,8,3,2,1,3,1,765,3613445.469661,0,0,0,0,0,0
20130605131608,1,7,3,1,1,2,3,855,1255194.420090,0,0,0,0,0,0
20130605131618,1,5,5,2,2,3,2,900,2030076.162341,0,0,0,0,0,0
20130605131620,1,7,3,2,1,1,1,855,5403810.160268,0,0,0,0,0,0
20130605131621,1,6,3,2,2,1,3,960,7801188.774429,0,0,0,0,0,0
20130605131625,1,10,1,2,2,1,2,768,7271807.591542,0,0,0,0,0,0
20130605131626,1,5,4,2,1,1,3,600,2722150.594318,0,0,0,0,0,0
20130605131627,1,8,3,2,2,1,2,929,14579075.825377,0,0,0,0,0,0
20130605131628,1,8,5,2,1,2,3,900,7319163.008622,0,0,0,0,0,0
20130605131629,1,8,4,2,1,3,2,870,11471678.754805,0,0,0,0,0,0
20130605131630,1,10,4,2,1,2,2,690,6775397.873658,0,0,0,0,0,0
20130605131635,1,4,3,2,2,2,2,780,7395744.147420,0,0,0,0,0,0
20130605131638,1,8,3,1,2,1,3,915,3644362.876880,0,0,0,0,0,0
20130605131641,1,6,4,1,1,4,1,905,1778407.846872,0,0,0,0,0,0
20130605131642,1,6,2,2,2,4,3,945,5729011.314430,0,0,0,0,0,0
20130605131645,1,8,3,1,2,2,2,870,5756059.658302,0,0,0,0,0,0
20130605131647,1,6,2,2,2,2,2,893,5666639.801350,0,0,0,0,0,0
20130605131648,1,9,3,1,2,1,1,943,13165150.802704,0,0,0,0,0,0
20130605131654,1,6,1,2,2,1,2,922,16052314.133980,0,0,0,0,0,0
20130605131657,1,0,4,1,1,2,2,800,5815286.749744,0,0,0,0,0,0
20130605131658,1,7,4,1,1,1,1,590,6174923.585215,0,0,0,0,0,0
20130605131659,1,2,4,2,1,2,2,960,5464005.573122,0,0,0,0,0,0
20130605131667,1,6,2,2,2,2,2,915,7668304.844934,0,0,0,0,0,0
20130605131668,1,8,3,2,2,1,2,595,6017740.505554,0,0,0,0,0,0
20130605131670,1,9,4,1,2,3,1,780,3165631.226603,0,0,0,0,0,0
20130605131671,1,9,2,2,2,1,2,780,2711291.913498,0,0,0,0,0,0
20130605131674,1,9,3,1,1,1,3,435,8434511.998269,0,0,0,0,0,0
20130605131675,1,8,5,2,1,2,2,840,6324343.071232,0,0,0,0,0,0
20130605131678,1,7,5,2,1,1,1,904,7838513.241813,0,0,0,0,0,0
20130605131681,1,8,1,2,1,3,1,717,5472266.619953,0,0,0,0,0,0
20130605131683,1,7,3,1,2,2,2,885,4628792.099001,0,0,0,0,0,0
20130605131686,1,5,1,2,2,1,2,1045,10803532.874954,0,0,0,0,0,0
20130605131687,1,6,3,1,1,3,2,960,5324688.626648,0,0,0,0,0,0
20130605131689,1,10,1,2,2,1,2,1094,2326397.952236,0,0,0,0,0,0
20130605131692,1,9,2,1,1,1,2,954,1700171.986840,0,0,0,0,0,0
20130605131694,1,7,4,1,2,2,2,1005,6198183.718656,0,0,0,0,0,0
20130605131696,1,5,3,2,2,2,2,982,7459903.969987,0,0,0,0,0,0
20130605131700,1,5,3,2,1,3,2,877,13496929.513005,0,0,0,0,0,0
20130605131703,1,9,1,2,2,1,2,945,3655514.704556,0,0,0,0,0,0
20130605131705,1,10,3,2,2,2,1,1008,21850138.159268,0,0,0,0,0,0
20130605131706,1,8,2,2,2,3,1,921,7329605.228880,0,0,0,0,0,0
20130605131709,1,8,3,1,1,1,2,733,12058371.395035,0,0,0,0,0,0
20130605131711,1,8,2,2,2,1,2,899,3386365.484225,0,0,0,0,0,0
20130605131716,1,7,2,2,2,2,1,915,3984515.930583,0,0,0,0,0,0
20130605131722,1,8,2,2,2,3,2,930,46191020.410797,0,0,0,0,0,0
20130605131727,1,0,2,2,2,1,2,784,4656538.135251,0,0,0,0,0,0
20130605131728,1,6,2,1,2,2,2,675,16569844.051640,0,0,0,0,0,0
20130605131732,1,9,2,1,2,1,1,645,4021435.952466,0,0,0,0,0,0
20130605131739,1,5,3,2,2,2,2,927,1939828.014881,0,0,0,0,0,0
20130605131741,1,10,2,1,2,1,2,775,1800900.560649,0,0,0,0,0,0
20130605131745,1,8,1,1,2,1,2,959,12559589.511785,0,0,0,0,0,0
20130605131749,1,7,1,2,2,2,2,814,4056767.581252,0,0,0,0,0,0
20130605131757,1,5,1,2,2,1,1,900,15868951.498133,0,0,0,0,0,0
20130605131761,1,9,2,2,1,2,1,900,3572828.027096,0,0,0,0,0,0
20130605131763,1,6,2,2,2,2,2,1005,9105467.691954,0,0,0,0,0,0
20130605131764,1,8,3,2,1,1,2,741,8289988.033729,0,0,0,0,0,0
20130605131765,1,10,3,1,1,1,1,900,6061211.227484,0,0,0,0,0,0
20130605131770,1,5,1,2,2,3,3,990,9938000.023328,0,0,0,0,0,0
20130605131771,1,7,1,2,2,2,1,900,7160095.941804,0,0,0,0,0,0
20130605131773,1,4,3,2,1,1,1,867,10007652.864756,0,0,0,0,0,0
20130605131774,1,7,1,1,2,2,2,728,1591556.694634,0,0,0,0,0,0
20130605131778,1,7,2,2,2,1,2,700,19940994.953771,0,0,0,0,0,0
20130605131780,1,8,2,1,2,2,1,1133,6889668.424366,0,0,0,0,0,0
20130605131781,1,9,2,2,2,1,2,750,10088291.576357,0,0,0,0,0,0
20130605131783,1,6,3,2,2,2,2,874,3487348.590941,0,0,0,0,0,0
20130605131785,1,7,3,1,1,1,2,880,1866973.176713,0,0,0,0,0,0
20130605131787,1,8,3,1,1,2,2,914,5034007.433210,0,0,0,0,0,0
20130605131790,1,4,4,1,1,3,1,788,4787686.204258,0,0,0,0,0,0
20130605131792,1,9,1,2,1,3,2,730,6425643.072861,0,0,0,0,0,0
20130605131793,1,7,3,1,2,2,2,840,7189340.968634,0,0,0,0,0,0
20130605131795,1,7,3,1,2,2,2,940,8016842.302992,0,0,0,0,0,0
20130605131796,1,9,3,2,2,2,3,1180,12322298.591125,0,0,0,0,0,0
20130605131800,1,8,2,2,2,1,2,800,2602839.044558,0,0,0,0,0,0
20130605131801,1,5,2,2,2,2,2,600,3531627.011114,0,0,0,0,0,0
20130605131804,1,4,4,1,1,2,2,895,12750144.287162,0,0,0,0,0,0
20130605131806,1,3,5,1,1,2,2,720,23736885.567747,0,0,0,0,0,0
20130605131811,1,5,5,1,1,3,2,775,1881780.612371,0,0,0,0,0,0
20130605131812,1,10,2,1,2,2,2,830,8817635.519719,0,0,0,0,0,0
20130605131817,1,9,2,2,2,3,3,658,6406355.198550,42,0,0,0,0,0
20130605131820,1,3,2,2,2,2,2,890,7072535.486951,0,0,0,0,0,0
20130605131822,1,8,3,1,2,1,1,840,8609039.537906,0,0,0,0,0,0
20130605131823,1,4,3,2,2,4,3,619,14387072.889299,0,0,0,0,0,0
20130605131826,1,7,1,2,2,1,2,810,9560779.978050,0,0,0,0,0,0
20130605131831,1,5,1,2,1,1,2,835,2861689.729147,0,0,0,0,0,0
20130605131838,1,9,3,1,2,2,1,895,2644263.007600,0,0,0,0,0,0
20130605131840,1,2,5,1,1,4,2,760,10872306.238581,0,0,0,0,0,0
20130605131842,1,7,3,2,1,2,2,690,3156903.053673,0,0,0,0,0,0
20130605131848,1,9,3,1,2,1,2,1000,1935620.068474,0,0,0,0,0,0
20130605131850,1,5,3,2,2,2,1,930,1721143.270277,0,0,0,0,0,0
20130605131852,1,9,3,2,1,2,1,800,5494093.288234,0,0,0,0,0,0
20130605131853,1,5,4,1,1,4,3,900,9201716.205377,0,0,0,0,0,0
20130605131855,1,3,1,2,1,2,2,1170,7230429.261844,0,0,0,0,0,0
20130605131856,1,7,2,2,2,2,1,911,8940070.478195,0,0,0,0,0,0
20130605131860,1,7,4,1,2,1,1,885,10115412.495122,0,0,0,0,0,0
20130605131861,1,10,1,2,2,1,1,420,2920836.110664,0,0,0,0,0,0
20130605131863,1,8,2,2,1,2,2,860,3406974.425577,0,0,0,0,0,0
20130605131864,1,8,2,1,2,1,2,746,3184935.855566,0,0,0,0,0,0
20130605131867,1,4,4,2,1,3,3,935,9728268.452493,0,0,0,0,0,0
20130605131870,1,5,2,2,2,1,1,837,1971565.315852,0,0,0,0,0,0
20130605131874,1,5,2,2,2,2,1,904,5397816.327646,0,0,0,0,0,0
20130605131875,1,7,2,2,2,1,2,625,10396392.871863,0,0,0,0,0,0
20130605131876,1,3,2,2,2,2,2,855,7643446.434025,0,0,0,0,0,0
20130605131877,1,8,3,2,1,1,2,865,10054682.712005,0,0,0,0,0,0
20130605131880,1,0,5,1,1,2,2,780,1651141.573794,0,0,0,0,0,0
20130605131882,1,7,2,2,2,2,2,914,13019995.243299,0,0,0,0,0,0
20130605131894,1,8,2,2,2,2,2,890,8356007.219113,0,0,0,0,0,0
20130605131897,1,7,2,2,2,1,2,818,5721954.433331,0,0,0,0,0,0
20130605131902,1,5,3,2,2,2,2,795,3899037.420836,0,0,0,0,0,42
20130605131904,1,0,1,2,2,1,2,840,3423812.998039,0,0,0,0,0,0
20130605131909,1,8,3,1,2,1,2,930,10689230.613870,0,0,0,0,0,0
20130605131910,1,5,2,2,2,1,2,960,18768932.357743,0,0,0,0,0,0
20130605131922,1,8,2,1,2,1,2,653,10728046.233973,0,0,0,0,0,0
20130605131923,1,7,1,2,1,1,2,1020,14835472.610867,0,0,0,0,0,0
20130605131928,1,6,2,2,2,4,3,824,6179559.264775,0,0,0,0,0,0
20130605131932,1,7,2,2,2,2,2,928,11976346.716189,0,0,0,0,0,0
20130605131939,1,5,5,2,2,3,2,600,6155097.411110,0,0,0,0,0,0
20130605131942,1,7,4,2,2,2,2,649,5620967.321749,0,0,0,0,0,0
20130605131943,1,7,3,2,2,2,2,875,2812358.907079,0,0,0,0,0,0
20130605131944,1,10,1,2,2,1,1,770,1971445.113073,0,0,0,0,0,0
20130605131949,1,7,3,1,1,1,1,1127,4756816.408940,0,0,0,0,42,0
20130605131950,1,7,1,2,2,1,2,926,9224880.543862,0,0,0,0,0,0
20130605131951,1,6,3,2,2,4,2,905,3157707.840789,0,0,0,0,0,0
20130605131952,1,7,2,2,2,2,1,940,8919964.423267,0,0,0,0,0,0
20130605131957,1,10,2,1,1,2,2,855,7952425.987132,0,0,0,0,0,0
20130605131959,1,8,1,2,2,2,2,896,6681274.197645,0,0,0,0,0,0
20130605131961,1,10,2,1,2,1,2,911,9685259.629779,0,0,0,0,0,0
20130605131962,1,7,3,2,2,1,1,930,2389539.396362,0,0,0,0,0,0
20130605131967,1,6,2,1,1,1,3,1063,16425905.333786,0,0,0,0,0,0
20130605131975,1,3,2,2,2,3,3,948,6725626.833629,0,0,0,0,0,0
20130605131985,1,6,3,1,1,1,2,855,6253635.809311,0,0,0,0,0,0
20130605131987,1,7,3,2,1,2,1,930,6842972.970008,0,0,0,0,0,0
20130605131989,1,7,2,2,1,1,1,900,9697345.193642,0,0,0,0,0,0
20130605131990,1,7,5,1,1,2,3,955,6341857.371978,0,0,0,0,0,0
20130605131992,1,8,2,2,2,1,2,840,5254306.092569,0,0,0,0,0,0
20130605132002,1,6,3,1,2,2,2,930,9557218.811185,0,0,0,0,0,0
20130605132005,1,10,3,2,1,1,2,870,3349030.471330,0,0,0,0,0,0
20130605132007,1,5,4,1,2,3,2,638,3843525.408729,0,0,0,0,0,0
20130605132008,1,10,1,2,2,1,1,1140,12907999.946276,0,0,0,0,0,0
20130605132010,1,5,2,2,2,3,1,718,1514571.227126,0,0,0,0,0,42
20130605132016,1,10,3,1,2,2,1,830,4127204.705567,0,0,0,0,0,0
20130605132019,1,9,3,1,1,2,2,888,6423564.169862,0,0,0,0,0,0
20130605132021,1,3,4,2,1,1,1,600,3952979.306714,0,0,0,0,0,0
20130605132027,1,6,2,1,1,2,2,925,4005840.448974,0,0,0,0,0,0
20130605132029,1,10,3,1,2,1,2,909,12657391.484907,0,0,0,0,0,0
20130605132030,1,7,2,2,2,1,2,1060,2036257.070193,0,0,0,0,0,0
20130605132036,1,9,1,2,2,1,2,855,3117208.636956,0,0,0,0,0,0
20130605132044,1,5,3,1,2,2,1,671,2742401.901440,0,0,0,0,0,0
20130605132053,1,9,1,2,2,3,2,975,2861493.522662,0,0,0,0,0,0
20130605132056,1,8,2,2,2,2,3,940,3085400.112369,0,0,0,0,0,0
20130605132057,1,3,4,2,2,4,3,830,5616913.273070,0,0,0,0,0,0
20130605132058,1,8,2,1,2,1,2,840,2302628.669102,0,0,0,0,0,0
20130605132061,1,7,2,2,1,2,2,775,3308870.185574,0,0,0,0,0,0
20130605132067,1,9,2,2,2,2,1,1065,2610887.648909,0,0,0,0,0,0
20130605132073,1,3,5,1,1,2,3,875,1333883.595794,0,0,0,0,0,0
20130605132074,1,10,2,2,2,2,2,850,9623527.102964,0,0,0,0,0,0
20130605132075,1,7,2,2,2,2,2,960,12394814.163450,0,0,0,0,0,0
20130605132076,1,7,3,1,1,2,2,1025,4970164.307442,0,0,0,0,0,0
20130605132081,1,5,3,1,2,2,2,900,5055816.723348,0,0,0,0,0,0
20130605132086,1,8,2,2,1,2,1,900,2654652.319375,0,0,0,0,0,0
20130605132091,1,9,2,2,2,2,1,959,3616372.108452,0,0,0,0,0,0
20130605132092,1,5,2,2,2,4,3,868,4133546.253950,0,0,0,0,0,0
20130605132095,1,6,1,2,1,1,1,872,5730240.177908,0,0,0,0,0,0
20130605132097,1,8,3,1,1,2,2,872,11488917.927065,0,0,0,0,0,0
20130605132104,1,5,1,2,1,1,2,980,5503371.309586,0,0,0,0,0,0
20130605132105,1,8,2,2,2,1,1,1044,3940702.158121,0,0,0,0,0,0
20130605132107,1,5,4,2,2,1,3,780,25555548.973941,0,0,0,0,0,0
20130605132119,1,7,1,2,1,1,2,960,1384454.579625,0,0,0,0,0,0
20130605132124,1,6,2,2,2,1,1,635,2522632.294672,0,0,41,0,41,0
20130605132126,1,10,4,2,2,1,1,825,6066177.914200,0,0,0,0,0,0
20130605132133,1,9,2,2,2,2,2,930,8873533.549209,0,0,0,0,0,0
20130605132137,1,5,3,1,2,1,2,980,5494916.144931,0,0,0,0,0,0
20130605132138,1,7,3,2,2,2,2,825,6070634.335272,0,0,0,0,0,0
20130605132147,1,8,3,1,2,1,2,910,6717507.154599,0,0,0,0,0,0
20130605132148,1,8,3,2,1,3,2,877,5449579.902158,0,0,0,0,0,0
20130605132149,1,10,1,2,2,3,1,985,6291211.225309,0,0,0,0,0,0
20130605132150,1,4,4,2,1,2,1,1050,16494115.991787,0,0,0,0,0,0
20130605132151,1,8,3,1,2,1,1,1115,3876952.701338,0,0,0,0,0,0
20130605132152,1,7,4,1,2,4,1,945,1192212.827659,0,0,0,0,0,0
20130605132154,1,7,3,1,2,2,2,925,5499633.220877,0,0,0,0,0,0
20130605132155,1,8,2,2,2,3,2,1065,5381571.755180,0,0,0,0,0,0
20130605132156,1,9,2,2,1,1,2,920,9527829.626077,0,0,0,0,0,0
20130605132160,1,8,1,2,2,1,2,890,14133074.119684,0,0,0,0,0,0
20130605132165,1,8,3,2,2,1,2,660,2360431.323992,0,0,0,0,0,0
20130605132166,1,5,3,2,1,2,2,925,4698660.722126,0,0,0,0,0,0
20130605132167,1,2,4,1,2,2,2,870,2457611.864165,0,0,0,0,0,0
20130605132170,1,7,2,2,2,1,3,915,3801630.742342,0,0,0,0,0,0
20130605132173,1,8,2,2,2,1,1,970,2695801.811171,0,0,0,0,0,0
20130605132174,1,10,3,2,2,1,2,889,2956733.549473,0,0,0,0,0,0
20130605132177,1,8,1,2,2,2,1,885,3275488.712594,0,0,0,0,0,0
20130605132180,1,4,3,2,2,2,2,810,2840346.694730,0,0,0,0,0,0
20130605132182,1,0,5,1,1,4,3,720,5068000.109895,0,0,0,0,0,0
20130605132184,1,10,2,2,2,1,1,853,6925281.169629,0,0,0,0,0,0
20130605132187,1,8,3,2,1,2,1,765,7607059.642702,42,0,0,0,0,0
20130605132194,1,8,2,2,2,1,2,870,6117459.811247,0,0,0,0,0,0
20130605132195,1,10,2,2,2,2,1,510,12015314.435908,0,43,43,0,43,0
20130605132197,1,7,3,2,2,2,2,885,8648862.235612,0,0,0,0,0,0
20130605132200,1,6,3,2,2,2,2,810,23791393.622016,0,0,0,0,0,0
20130605132201,1,7,4,2,2,1,1,840,12867618.665783,0,0,0,0,0,0
20130605132203,1,5,1,2,2,1,2,840,2564005.418166,0,0,0,0,0,0
20130605132205,1,8,5,2,1,2,2,930,9170606.386920,0,0,0,0,0,0
20130605132206,1,6,1,2,2,2,1,990,2898058.083516,0,0,0,0,0,0
20130605132208,1,5,2,2,2,1,2,838,6471347.349053,0,0,0,0,0,0
20130605132213,1,8,1,2,1,2,2,967,10680147.241723,0,0,0,0,0,0
20130605132214,1,10,1,2,2,1,2,1005,10836812.569894,0,0,0,0,0,0
20130605132216,1,8,3,1,1,1,2,935,8403132.464173,0,0,0,0,0,0
20130605132217,1,8,4,1,2,1,2,678,863015.917321,0,0,0,0,0,0
20130605132219,1,8,2,2,1,1,2,694,8176845.145422,42,42,0,0,0,0
20130605132223,1,7,2,2,2,1,1,860,18566521.754417,0,0,0,0,0,0
20130605132237,1,8,1,2,2,2,1,855,2168353.306082,0,0,0,0,0,0
20130605132243,1,9,3,2,2,1,1,975,2855950.112592,0,0,0,0,0,0
20130605132246,1,0,5,2,1,2,2,1047,25318556.764307,0,0,0,0,0,0
20130605132250,1,8,4,2,2,1,2,500,3371214.468701,0,0,0,0,0,0
20130605132252,1,10,4,2,2,1,1,780,7725863.972816,0,0,0,0,0,0
